partition 1 (mean = 0.077100)       partition 2 (mean = 0.087917)
6.716006223294240796e-02             1.194301939192621564e-01
9.552753353252563251e-02             5.365709041059873313e-02
5.930687526048036839e-02             6.768068627205514609e-02
4.086967733816478793e-02             6.573255334616549816e-02
1.319933455576758896e-01             1.800217315461271617e-01
1.499982591587463165e-01             2.609938412140652142e-01
1.662491894708377771e-01             1.201491978183820697e-01
1.070226566634130544e-01             6.978485726688338220e-02
1.497639221836343515e-01             1.135236191153000396e-01
1.527984361545686454e-01             1.385508247284138184e-01
1.591353468709232888e-01             1.330262836803116633e-01
1.604151150574125717e-01             2.889029984624074121e-01
1.448284454570273327e-01             3.648722875914174879e-01
1.443240170284964263e-01             4.752624983969442884e-01
1.040911318510439748e-01             5.586601100424830324e-02
1.621968459696835896e-01             1.341533743622135288e-01
4.440252376511682336e-02             8.534498694165690291e-02
5.011015825312117866e-02             6.831448174130282103e-02
8.897771081286773298e-02             9.428449292825105688e-02
7.375956354386320468e-02             2.169646772611085184e-01
3.815248342820354993e-02             5.780795727546845370e-02
4.097609228787195412e-02             6.703933105031679995e-02
2.733590620881595074e-02             2.760952012475051745e-02
6.088540552951815510e-02             9.378069733960740784e-02
7.848334159619151443e-03             5.751092064220018375e-03
3.125044444848065761e-01             1.453131375694327321e-01
3.539510514538975888e-02             4.384097751990095881e-02
4.753887299069637501e-02             5.535969251184285483e-02
1.830038083961091355e-02             2.078702355790184447e-02
1.006647115955350558e-01             7.886341395604401505e-02
1.666996622816329932e-01             2.572439189684382899e-01
1.102896390724064507e-01             1.060988771982473711e-01
8.594088102358445058e-02             7.535266226788857324e-02
5.597850008251421816e-02             6.127007405519851319e-02
2.752274504850255599e-01             2.712293649613121693e-01
5.865543493752728432e-02             6.002162949327752295e-02
7.479605256822982606e-02             8.174534415015018152e-02
7.304708021670740237e-02             7.926536976366922727e-02
1.484445560903890071e-01             1.068003531869862188e-01
3.573131380319883449e-02             4.667837320155543424e-02
1.694479962783247418e-01             8.895926442546056578e-02
7.808846728141867477e-02             6.957122053015075969e-02
1.019101134774499512e-01             7.592530633212286884e-02
5.305008547206715996e-02             5.557941622842846319e-02
8.030459979222201450e-02             7.956767729831352998e-02
5.809098349977587922e-02             1.065556885296288503e-01
1.461547121822958095e-01             9.586092472613864934e-02
5.538853986459173206e-02             6.454309593622183094e-02
1.036691663544055814e-03             1.511613665784769089e-03
1.159781308446394127e-01             7.710379917826008789e-02
5.043986670821101054e-02             7.994606337734648516e-02
5.363501422438259753e-02             9.410330339612164863e-02
8.507804621738770945e-02             5.888318670377991337e-02
1.221583718144299280e-01             1.120984386336679878e-01
5.905653496385535051e-02             1.601104376959714415e-01
4.444536200698503275e-02             6.646621530542126677e-02
2.909650378994864395e-02             3.019383165052035717e-02
8.070596840789984183e-02             8.658038801368547754e-02
4.430939323393622009e-02             1.327681180400994143e-01
6.717056000934330806e-02             6.227590764407144736e-02
7.823211664300097623e-02             2.337380886086020404e-01
6.540339692026367335e-02             8.519687998226732617e-02
8.172432492314700425e-02             8.440089797652983172e-02
1.106689515218403363e-01             7.888171596582366218e-02
4.315314445313699759e-02             6.961874233018520985e-02
4.954068233148598704e-02             9.015683496250787021e-02
7.034852051385871718e-02             8.130126642517331026e-02
6.996646974621167914e-02             6.776125132535677775e-02
5.348998819573792113e-02             5.938022625824330297e-02
7.599282429250513171e-02             8.357333354007176474e-02
5.680169214634107205e-02             8.115486531484877863e-02
6.457209899776500395e-02             6.739496500219240016e-02
3.206406801750045360e-02             3.582591556931318671e-02
6.549801298492755053e-02             9.685526163635224672e-02
7.630410324320553717e-02             7.695323824618377495e-02
6.685573158608365540e-02             4.111281827824435353e-02
4.004936718264470036e-02             1.273012956206226731e-01
2.961564213900402809e-02             3.750858911622577396e-02
7.282272939728026695e-02             6.200610133734323764e-02
6.045925132051433587e-02             6.019496578398825237e-02
7.156585203034207532e-02             1.183459656098814483e-01
3.811190451112126277e-03             6.677514900926329044e-03
3.752268864561244394e-02             4.552611955299509100e-02
4.065985363754995308e-02             3.932529708264301954e-02
2.408891154070484479e-03             1.515231065395195899e-03
8.409309257203059773e-02             9.989134106271914393e-02
6.610639902332489382e-02             8.276741825575954781e-02
3.834487516573422544e-02             3.542011959076355604e-02
9.532185232651996243e-02             6.687730410996113595e-02
5.638422266446763836e-02             1.133150071503994938e-01
4.674559808097223518e-02             4.022218662843260462e-02
7.856647886174300544e-02             7.736493135272527744e-02
4.107119433248847956e-02             5.494257660478630428e-02
1.163898572326416414e-01             1.225774382645938576e-01
1.111446384390283454e-01             7.470010229756283981e-02
6.661527067631464738e-02             6.714828174591280785e-02
9.534409644231143025e-03             1.451068070174415560e-02
2.148283729330522501e-02             2.393884352495987550e-02
9.013593897350796399e-03             1.000067894120595761e-02
1.501888580137418147e-02             2.302160471651706897e-02
5.696540206891542724e-02             5.282509917269194444e-02
2.089973002045179828e-02             4.153988245098831633e-02
6.374461859761001645e-03             1.305879216410944788e-02
4.992891775448538016e-02             1.473213358967995490e-01
7.806482675190325182e-02             1.084859173364068202e-01
7.264614400026887797e-02             8.449693805673956504e-02
2.566927152028473935e-02             3.561553392209471092e-02
5.627652286776282375e-01             5.711806057212208687e-01
7.942021206482799411e-02             8.245725616084108311e-02
3.855821885623157697e-02             8.860605468572263499e-02
3.610665103752331434e-02             4.519793006275255043e-02
4.459529367706172032e-02             4.542561624189032227e-02
2.063039359203933665e-01             1.740298123010269871e-01
2.552963480729757498e-02             5.408704207009417536e-02
2.238122674296222359e-02             6.656129895808464425e-02
7.479601667875869497e-02             6.190051693227097140e-02
4.227335515005119747e-03             3.467239689647069051e-03
5.546890519411762366e-02             6.977849913569594831e-02
3.899884357937056373e-02             7.734350251324687009e-02
1.072440912256992784e-01             3.928579842388139620e-01
1.213561736357197107e-01             5.045935218425727786e-01
6.544415677500879658e-02             5.468242738509295625e-02
4.098808070849441210e-02             6.888978708728947520e-02
1.446421740428082379e-02             9.032715398152266553e-03
8.805351006873543551e-02             5.746702629788298378e-01
5.732947358399355722e-03             6.729341159965592650e-03
9.123191259533090791e-02             7.254900544917107508e-02
4.861050624937821030e-02             9.618273752522767117e-02
5.529211485546382809e-02             6.033861436803907019e-02
4.450951686514961758e-02             3.203071742387486598e-02
4.804317085343512428e-02             5.509699851676240490e-02
4.478474973385602326e-02             6.286301983742516308e-02
4.296174113990324644e-02             7.920635097786477008e-02
5.440904818283116146e-02             1.229562803595424525e-01
6.874442827333310246e-02             6.960124205169022915e-02
4.322241301890754339e-02             7.173926983558076564e-02
5.402807626564158638e-02             6.787243260558595281e-02
1.374812404655871012e-01             1.280654927843140334e-01
1.274656535018050263e-01             1.178800616399667128e-01
6.811469868675515404e-02             1.130764825115237321e-01
6.523738750628053917e-02             2.277112671537867561e-01
8.317380673988830631e-02             8.283508085534080356e-02
8.620296326365976813e-02             9.080924572435118691e-02
1.375460345375388582e-01             5.760203702365275513e-02
7.389825375222643100e-02             1.155338673542388589e-01
5.117185945832516958e-02             5.854432332958856011e-02
7.825832242813313133e-02             1.094747382324052637e-01
8.133994950873162100e-02             6.927462349876467584e-02
5.502574534627133890e-02             1.079615657273601675e-01
4.531118254417260127e-02             1.132181992909167267e-01
7.460828983349020171e-02             1.034618855918856828e-01
9.173308927300072302e-02             1.452195790723969926e-01
5.321896804591178670e-02             6.874156186765065235e-02
1.547400704994613893e-03             1.731719105384461410e-03
8.527863786605358043e-02             9.238249830696547427e-02
1.009761996662534482e-03             8.497071287782346051e-04
1.284065427971431547e-03             9.463699980919268884e-04
1.424512547137952523e-03             9.704031699510878156e-04
2.722755515441407318e-03             1.578214314472704046e-03
6.235370209665965641e-02             7.054434893526616290e-02
2.133589839427526419e-02             2.104430044709645897e-02
6.083032076120131748e-02             4.913978784793668342e-02
4.788863514203641619e-02             7.157638569919250182e-02
6.419033373873159198e-02             6.951438865433411107e-02
2.032776075283638031e-02             2.271598230419593842e-02
3.092873129886923936e-02             3.400592516270228155e-02
5.710945490519201556e-02             5.154577469494907305e-02
6.222704085954607750e-02             6.727634851456262832e-02
3.434004632373635624e-02             4.652334684416022104e-02
3.845437323673754626e-02             4.136194588197331101e-02
1.485929428556639030e-02             1.627420590509356946e-02
1.626623201585654724e-02             2.155534633835803557e-02
1.077374834721910174e-01             1.259938611891892879e-01
2.427557942119549367e-02             3.536031156636994244e-02
3.691255534998237609e-02             5.475840980581709455e-02
3.314200047718667691e-02             4.078167643653667768e-02
5.164867301057455423e-02             6.443257153952675065e-02
5.041577809127927717e-02             5.380881181055922891e-02
7.371486675174493408e-02             1.005923071449797701e-01
7.029602991206204687e-02             8.604469846906472041e-02
7.197731958442107891e-02             7.348061294517015118e-02
6.657123134607759174e-02             6.781615911616523107e-02
5.156321145381405346e-02             4.836996446835704899e-02
6.603447944292092919e-02             7.514320014299906425e-02
2.846456032124930480e-01             2.894797428808851825e-01
3.198396612321290078e-02             3.731803348968808220e-02
1.308077778585678974e-01             8.313641574780250565e-02
1.808464105017485168e-01             1.360274771984544551e-01
5.753035368993306142e-02             6.269265295089336554e-02
2.676896441038166541e-02             2.671890326294962606e-02
2.428596503110903079e-03             2.017542080544874796e-03
2.929692206981367175e-03             2.414685983039816398e-03
5.829149545015995665e-02             5.838896570507176587e-02
9.500733549962449287e-02             7.795993110604583498e-02
5.350659370470523674e-02             1.712925389362749407e-01
5.635423228461688971e-02             7.090037780756684727e-02
6.085167465479295740e-02             8.975093904163095049e-02
8.785578781046034236e-02             7.947961867311682804e-02
4.768859064061767988e-02             5.361048335580067409e-02
4.952100933658796361e-02             7.639903988603613527e-02
4.411151663753597879e-02             4.445446698103416860e-02
3.456141105721013268e-02             4.260575014881359812e-02
5.761122567036912334e-02             9.016959249626542439e-02
4.326841426764654192e-02             5.040039579817076620e-02
4.192498617532436356e-02             6.068732018862257882e-02
3.931344297701274554e-02             5.289250126685678122e-02
6.549863138600961476e-02             6.322031753374304786e-02
5.750336431382068597e-02             6.436032256209961444e-02
7.114238293804869828e-02             6.421150706286841980e-02
5.878934754122655537e-02             8.695854613335748939e-02
6.744729594081641522e-02             6.739969193831391037e-02
4.574843425786390833e-02             7.025931795901881050e-02
4.024456140248963698e-02             5.023857645161155377e-02
6.414099416992874447e-02             9.685251983868782555e-02
2.826410152840595075e-02             3.112998946978319179e-02
2.466172127357747768e-02             2.327744492536303403e-02
2.361359181985745737e-01             2.030924070192354769e-01
6.313787790468783356e-02             6.647418680052456785e-02
5.315636234325495091e-02             1.282803542012099229e-01
1.108872110786656290e-01             7.915211705346450466e-02
1.343647079868731664e-01             7.639859219381349431e-02
9.222214328061179023e-02             4.219162408523238067e-02
7.689548064313735110e-02             6.050468883566022249e-02
6.146283710266650657e-02             7.974243407234811454e-02
7.088619551296669596e-02             6.262526956572588011e-02
1.463738452910363363e-01             1.162244207003237384e-01
1.148988635160820698e-01             1.274440454451954419e-01
1.710149260995245390e-01             1.705845879263999387e-01
1.671299798582447926e-01             7.653044716131676695e-02
5.410171245963708159e-02             5.338687989851360199e-02
5.832969920096896244e-02             1.006617523280252113e-01
6.887425818244569120e-02             1.096941983804678028e-01
1.069842800859668180e-01             5.883760232144943925e-02
1.185344071447213821e-01             5.899907278539427702e-02
6.715222910565138426e-02             7.177986137508254871e-02
6.266859055691764713e-02             7.463614536285638479e-02
4.729609665097327803e-02             6.996926032078035207e-02
5.317115948693287852e-02             4.638910363075924442e-02
5.791177050183478336e-02             4.686135386205139697e-02
5.102733270436994595e-02             4.847279427819582709e-02
8.948521924224885071e-02             1.467362339797858295e-01
7.736890375866528613e-02             7.834100193494651643e-02
6.453664898802179140e-02             2.482968818029806235e-01
2.232288543068051620e-02             2.028087914602746261e-02
1.423934781775361147e-01             7.464684818333905403e-02
4.990293429709326267e-02             5.524785374446281039e-02
5.488167421036217741e-02             6.909197371271409704e-02
7.343038868336485003e-02             1.794456834964981429e-01
2.070558331416633147e-02             2.454917309500095207e-02
7.786988976915466820e-02             1.175570423534706838e-01
2.191629527385240573e-03             1.541445644158463343e-03
8.244740604824311869e-02             6.537452433429435938e-02
1.246686471561457149e-01             5.875403820075086186e-02
5.274198720423285691e-02             5.610003864526098144e-02
2.443103283874215048e-02             3.366840035198571945e-02
1.403279683323643001e-01             1.329895460731572443e-01
1.379748462345329468e-02             1.606945124144396747e-02
2.278617340772328467e-03             2.491080921297889657e-03
4.540323946819964374e-02             4.645294445089469954e-02
5.054473979607836120e-02             8.149883295099134839e-02
5.823712127572380770e-02             6.204020282223898786e-02
6.889886596745867231e-02             2.476289407260311437e-01
6.033210845201498335e-02             1.197057638696216036e-01
2.236238512599234285e-01             2.825657596918914466e-02
8.330996279105595814e-02             1.131008298166098214e-01
5.576895206587550308e-02             6.059765436753489221e-02
4.785228794891624449e-02             4.536271988602570693e-02
8.371056808443928798e-02             7.595312594073536094e-02
5.958884531900177084e-02             8.921447678959645855e-02
6.210370336135195152e-02             1.278536935737154545e-01
2.884413359333985044e-02             3.600231295637698614e-02
6.521727726333091668e-02             7.065337296387658172e-02
3.790848515334172691e-02             4.312324031636637772e-02
4.267754900551200270e-02             5.096855799904990297e-02
7.162076765776494158e-02             3.967915093144273181e-02
7.529980055126200833e-02             9.033648091705941130e-02
6.482139399086926657e-02             7.676567233874850849e-02
8.944410584832197808e-02             8.377539079215842732e-02
1.016946409633510684e-01             8.441880063454111627e-02
7.443345519134564325e-02             1.855874367449749651e-01
6.819996452256293917e-02             8.435927691914582582e-02
7.667222479751817366e-02             6.028282765617924699e-02
9.118504546079414519e-02             6.919117988405851238e-02
4.955239936473916640e-02             5.383662577489733980e-02
6.218899338332282978e-02             6.374744013281095911e-02
2.843513705542903280e-01             1.489061490652150432e-01
1.492110728707345298e-02             1.225978830717981694e-02
2.976775060467851813e-02             7.748515381394588397e-02
7.098171113265754062e-02             6.397455447430898390e-02
3.192310638949499846e-01             2.047725849587908320e-01
2.550827633639219383e-01             1.796887075234114561e-01
1.323838969791916488e-02             1.321537682709766556e-02
9.880629402747252710e-02             5.204478612796631376e-02
3.129759864339273778e-01             1.951683213283391116e-01
7.119927691559703453e-02             4.481870491588051814e-02
1.918726667265003433e-02             4.262394478322036745e-02
5.393974831108738072e-02             6.603411100354530938e-02
5.937910243693350631e-02             1.236924398764922273e-01
3.629111323422155033e-01             2.033162265634190780e-01
2.691212919913235635e-02             8.003289434806033428e-03
4.156108953927215022e-02             3.883457369035727552e-02
1.310280932694324676e-02             1.727412251444407007e-02
9.795831675331731145e-03             8.297722007788586179e-03
2.833599122812771043e-01             1.323066894162837903e-01
7.636278644566998897e-02             9.899699643104764579e-02
3.527989747229275386e-01             1.602830804124455444e-01
5.316563476032005325e-02             9.317291019208030767e-02
3.416467875828509415e-01             1.932714615026512039e-01
9.374855013327704212e-02             9.628246328587207470e-02
6.487561281389081502e-02             8.943099820259808874e-02
1.173720954282477663e-02             6.131552097428044981e-03
4.530286921867047317e-02             1.032408610527545539e-01
2.628256008618272688e-01             1.459602778416574098e-01
7.920304848229776928e-02             8.060846798878897046e-02
1.097848570674676699e-01             4.009141757593124300e-01
1.104666509729272106e-01             1.890501254965157862e-01
1.216426071875560261e-01             4.947614120233953527e-01
1.255165118426383036e-02             2.232949907246883220e-02
1.173447221359319864e-01             4.731543358821426737e-01
1.076038372823173855e-01             2.757230207129917621e-01
1.216892378294237714e-01             4.998696739574478576e-01
1.304291160277423582e-02             1.630496251737625565e-02
1.123982355914928261e-01             7.871205632766756222e-02
4.855526052155115929e-02             1.326336833465878440e-01
5.025569062783139668e-02             6.549036543017039413e-02
8.105763739760149522e-02             1.502418900412785252e-01
9.539710313490910865e-02             7.117230323013544468e-02
5.208366785021267820e-02             5.739260766074837788e-02
6.675210945488463388e-02             1.321370770081905510e-01
1.454605524548384099e-01             7.296138989936346020e-02
3.114704720799257864e-01             2.106187657000644919e-01
4.621219223959438516e-02             7.781941976252722271e-02
3.081222067620242866e-02             4.685987670764947544e-02
2.232810286745821188e-02             2.109067362898190898e-02
4.522040123343735313e-02             6.328781016704466966e-02
2.678027314248494078e-02             1.839308739962044331e-02
2.167319132200812293e-02             1.294228534629844087e-02
2.499937035246979633e-02             1.684986040688121051e-02
2.717459109120384797e-02             1.733465649979622561e-02
7.064339988970011475e-02             7.206437294936654525e-02
7.233686192365015866e-02             5.099854804344490511e-02
3.430878940519648673e-02             2.837446383909551437e-02
2.858615191548943835e-01             7.905869986575810027e-02
4.873779200641004811e-02             9.608328176324437697e-02
1.737090803983842337e-03             1.107108901498644491e-03
4.742911963022962418e-02             5.818948717748324839e-02
1.196364730385954299e-03             8.206606101053078202e-04
9.484507562486349519e-02             1.345391465476871440e-01
5.581343736953889301e-02             5.874461271963682396e-02
4.335333478537151120e-02             6.094005158868293776e-02
4.818370195082390117e-02             5.996561498401949825e-02
1.443096839604238613e-03             1.261733037302430584e-03
1.957817762556920277e-02             3.094572407041743661e-02
8.160259033361901004e-02             5.340920960224943004e-02
5.321257635274609377e-02             8.828499572868027390e-02
5.308666202054278943e-02             4.986927757821974644e-02
5.620678972142233165e-02             7.318128119329178616e-02
5.987323706562573677e-02             5.183469928042901825e-02
2.011920652226806966e-02             1.795563929239744894e-02
5.842028357607213090e-02             9.367497146979703038e-02
3.297141310866216063e-02             2.753045603646751827e-02
7.364968828987018823e-02             6.128903654437790199e-02
5.234826154445933188e-02             8.626335700059889477e-02
6.052704156734096258e-02             8.500935528523745344e-02
5.242502182338735703e-03             5.702064768174247913e-03
5.399524347937091628e-02             8.116871057815090718e-02
9.558847287288141717e-03             1.479396341337799875e-02
4.835410763119922517e-02             9.288551500166511432e-02
5.254608148387042259e-03             4.448801026422777652e-03
9.969024432741713931e-03             2.448314579410079336e-02
7.119379751045393223e-02             8.884857887573439916e-02
2.168227948971832714e-02             2.554049715591944977e-02
1.853339523887531301e-02             4.728881392547443219e-02
1.275829495061519235e-02             3.579998726706700579e-02
1.163614985878829167e-01             9.426040534432567064e-02
2.257162429747990862e-01             9.292383536179263381e-02
8.773241787428623373e-02             8.822359465317178295e-02
1.245131151050356544e-01             7.011108822539054153e-02
1.962509145537119637e-01             2.261482269870914441e-01
1.075052884659139091e-01             2.087378913743394293e-01
2.664959858500474676e-01             1.856620734659338856e-01
2.155591169454041389e-01             1.511941288956701601e-01
1.589305919511765364e-01             1.522780305801219591e-01
3.533158488443202683e-02             9.739347830892737534e-02
8.397571346062414344e-02             5.654159774449919462e-01
1.662406994587889153e-01             4.054305724621419804e-01
4.519475288685378955e-02             6.598396315749444074e-02
8.024377517803250870e-02             8.458735725183075260e-02
1.703580329208811417e-01             5.440555197053601466e-01
9.904179704498585271e-03             2.034176234118706406e-02
6.391472314337430516e-02             5.505663871806995568e-02
6.014385217000926126e-02             6.836092762095645481e-02
6.820979406958017910e-02             6.995550421971057087e-02
8.911973069961655336e-02             1.368596035296170133e-01
9.601493567800661877e-02             1.266685599007917329e-01
8.016280605599761244e-02             1.843697586270841848e-01
7.838042822830139367e-02             1.400134979625274612e-01
8.149183164180479055e-02             4.575279452686578652e-02
4.039273676528076090e-02             7.414749240836175648e-02
7.897904075815076474e-02             4.259799117351094344e-02
8.226085467132168705e-02             7.385518668400432862e-02
6.842236518411504154e-02             7.195859675921509324e-02
6.657545053470971530e-02             9.055963950285773889e-02
6.572648687800890233e-02             8.276614652724580135e-02
8.492287470781813286e-02             8.351378412701683518e-02
9.799252422296129972e-02             9.463438833256515581e-02
7.885408283987728473e-02             1.277339925679022159e-01
7.797945826136203074e-02             1.212923218041003226e-01
1.656698871872062939e-02             2.456007426946430761e-01
1.261589614803804160e-02             6.102531170558738588e-03
4.975790647944267064e-02             1.089618299306266691e-01
5.223475408543677007e-02             1.211373839815981929e-01
2.128848289115344017e-02             1.332375111383958186e-02
8.581653357416806072e-02             8.167318874910386994e-02
1.449258012737563231e-02             1.425131408654793132e-02
7.655887739498702660e-02             3.667086869471884447e-01
7.472338755747515160e-02             3.589546620664393339e-01
8.505105516223351175e-03             7.576660451930210087e-03
4.919250110685249866e-02             2.724560388413847789e-02
5.507415864681319828e-02             1.109911966696936481e-01
6.922673102007341484e-02             7.316589131349583719e-02
5.011628334095174359e-02             8.199670114534955701e-02
6.317279509761916656e-02             1.391881204202487510e-01
5.565248682554055359e-02             7.882882262065590839e-02
2.400208373948292673e-02             2.295453252114306592e-02
1.680361371782558844e-01             1.595424168131529263e-01
2.442194673782676906e-01             2.640653735776519739e-01
3.009204804310861014e-01             3.006779580341498725e-01
5.038577573759146777e-02             7.528548886903439763e-02
4.577271472884449771e-02             8.802158974328362639e-02
4.779137180300414844e-02             9.758046103024131668e-02
2.642328269276396080e-01             2.624584249490081178e-01
2.670379544971603902e-01             2.583631812900838431e-01
5.189682436899690360e-02             6.820652272748778389e-02
5.534139712265934846e-02             9.987868531547527962e-02
5.734929427047391615e-02             8.484635481367285015e-02
7.076693475085271690e-02             6.377750613034433025e-02
1.352632538953846830e-01             9.177457503832889274e-02
3.504638617590512262e-02             4.314739327373269540e-02
8.963034827168289698e-02             9.301564388839550501e-02
4.770398218237693888e-02             5.645020739228377715e-02
3.021407584545834357e-01             2.884876666056152006e-01
6.790724332348653525e-02             5.499392395280791601e-02
5.431851766199959769e-02             7.216802730235860608e-02
4.258175869081008702e-02             4.984010815592014587e-02
7.085089842716096702e-03             1.074163155199264405e-02
4.329424656410715833e-02             6.010745379583174591e-02
6.062062483239613608e-02             7.058655615385886484e-02
3.871908637094530897e-02             3.221718291735380796e-02
6.312963467143310747e-02             6.337868328940456097e-02
3.343878488562115198e-02             4.038142006773118298e-02
3.858399728574040538e-02             5.895691233936490444e-02
1.772590529526520131e-02             4.664395873587214025e-02
2.331381491219297955e-02             4.898514705329164165e-02
2.042208679609124056e-01             8.355698373880618424e-02
2.528909568327367130e-01             2.080138546587091963e-01
8.673665909864057902e-03             6.939399699797716044e-03
3.736006159086059653e-02             9.653445314239712804e-02
6.804790525643308885e-02             4.394321331360703797e-02
1.343818432435920640e-01             5.844412961230634196e-02
4.153497524325628493e-02             4.796098389231900905e-02
1.535934336304479175e-01             1.613090671915675678e-01
3.691235992391482534e-02             3.920913836845512507e-02
7.418822020039678167e-02             4.328042906574819382e-02
2.548686008935467373e-01             2.109132470103648460e-01
1.594391801955900578e-01             1.583447761907246509e-01
5.250551401223825521e-02             8.533399862305411643e-02
2.847760777230833734e-02             3.992244071950484113e-02
1.149327898317036994e-01             8.643424922672414412e-02
1.779964892924088271e-01             1.346769839406395108e-01
9.013203117846964318e-02             1.083657517209197924e-01
7.731063715159926242e-02             6.423102673738634305e-02
1.471235192979197803e-01             9.967743338729052882e-02
8.095054304848244009e-02             5.448159481658002012e-02
4.722600670949882000e-03             5.230316846803538360e-03
3.257386410059888160e-01             1.929579080995259821e-01
1.966737493993825706e-02             4.620842206690468912e-02
3.239455079890409261e-01             3.271722274183568868e-01
2.039534282103898089e-01             1.215609318537203415e-01
2.916114884974445667e-02             8.628453428956647797e-02
2.052738934853860497e-01             2.654661889264094132e-02
8.839797882463440795e-03             1.710820054925017708e-02
1.002270526874323997e-01             2.335337094377481770e-01
5.714206979364686023e-02             1.502572916471203446e-01
3.313830495521587205e-02             3.658279555690275436e-02
1.065308159655787845e-01             5.834944978198860349e-02
5.743546542236598051e-02             7.322932389677015708e-02
1.096266899256203575e-01             6.163060053795299531e-02
1.034596301459113771e-01             6.455741546770552008e-02
8.513397446354892262e-02             5.095127857410435002e-02
5.757509090787346628e-02             6.290206781283476378e-02
7.944179322151399825e-02             7.447888516271117254e-02
6.080814018457000175e-02             8.683165593504994784e-02
5.181693387188231886e-02             6.230530588995226299e-02
5.750257994121343126e-04             5.828404627874612899e-04
7.156529569345188024e-02             1.244193230897032293e-01
9.278914439869832831e-02             6.764422125511895811e-02
4.794929616871454470e-02             7.362337564542573154e-02
9.033413821995087134e-02             1.442777476800858605e-01
4.406853968820417106e-02             6.234992259025078087e-02
4.673090134431900911e-02             5.452394584290690821e-02
6.219945920186905480e-02             8.794426105521582770e-02
5.035320372765152847e-02             7.626260195065319436e-02
4.020677173490155160e-02             6.540898672047205931e-02
1.555131205914961623e-01             1.542635388473693747e-01
3.154325083744783931e-01             3.129960728912036805e-01
1.531765015770107929e-01             1.702626700902112600e-01
3.067523906926328259e-02             5.345321724358137461e-02
5.269090654664822237e-02             7.568691404510442811e-02
5.123990196867502650e-02             8.794468772234892429e-02
9.883524135277182987e-02             9.944309154002943518e-02
6.855171255766819016e-02             6.750410877039188240e-02
1.112512577988514079e-01             3.471846190189420422e-01
1.089386779655923398e-01             3.329548764828693663e-01
6.738755904985815892e-02             1.229598201648429839e-01
6.096214077967529454e-02             1.066232854690222082e-01
1.840220455257221555e-02             9.142362695202362055e-03
1.869919213387938317e-02             8.861008018432555908e-03
4.977962732260845374e-02             7.437562863150196102e-02
2.646455519369046716e-02             2.870504396805698480e-02
2.280824116647269407e-03             3.819623297625719064e-03
5.520864817275550340e-02             2.253477486947402242e-01
5.343133219625062491e-02             1.372245763518869788e-01
1.886996645450365051e-01             1.961343004022537140e-01
1.109498346565403193e-01             4.418041846748683305e-02
1.617216784130876828e-01             1.940834102881001111e-01
8.931219982855603812e-02             1.174582027488622615e-01
1.652749780209367397e-03             2.043307165606311065e-03
7.920518334179120490e-02             1.420378565833324280e-01
1.363541645608816466e-01             1.289243431925940209e-01
2.323684292492091408e-01             8.344239304098284571e-02
5.554839667997536756e-02             9.859551665247928698e-02
6.780756291369649524e-02             7.070924840291670233e-02
3.290138481553227939e-02             3.984304555689986704e-02
1.458894475337098318e-01             1.543246097290387753e-01
4.732818562504838983e-02             9.252273074649397522e-02
1.265118295550247129e-01             1.374367267882714017e-01
1.060933932752795017e-01             1.028165844681331875e-01
1.047306848615619929e-01             2.332142325503904767e-01
7.044127730491114847e-02             5.635280040080716674e-02
7.861674650547537113e-02             2.062524756566163353e-01
5.579008954942948212e-02             6.243368788493947052e-02
6.214017333828845274e-02             9.951170630767695868e-02
5.234675965745513859e-02             7.151005014712183416e-02
6.209197517901970248e-02             8.536152545197767116e-02
6.084888573005764467e-02             1.506927359920550713e-01
8.452193237344561572e-02             7.202650178196352837e-02
6.417304536526666214e-02             8.378609905415361492e-02
1.990040913308856185e-02             3.069366604595618817e-02
9.476742981240801611e-02             5.852143761326130539e-02
4.719100442201874107e-02             9.358839145900446632e-02
2.958161078071357836e-02             3.446235564470308960e-02
4.200276112231935560e-02             7.579943880994056971e-02
5.877907120396170387e-02             7.047760350387961836e-02
9.255127858128107954e-02             1.487521716970184871e-01
7.155653448470132572e-02             1.029920864390256874e-01
3.778900186415721368e-02             6.643833908641853803e-02
4.781293276234813844e-02             7.914549708866167044e-02
2.502080014519970086e-01             2.685390991932186111e-01
1.382843136121630900e-01             5.432313466304729971e-02
8.519458956783328152e-02             6.169934016504340091e-02
3.684203214220009293e-01             5.078626490674704730e-01
4.018063300597782966e-02             5.427882171904242076e-02
2.741587474593541462e-01             9.559223330245723849e-02
1.088155634068248556e-01             1.960239522360807118e-01
4.263595780265849733e-02             8.997087375313028712e-02
9.233350403022651254e-02             8.034881756147133069e-02
7.780218258521219565e-02             7.410821883107961139e-02
6.395648501916277595e-02             3.925149028587780753e-02
5.674930633126781115e-02             7.888637638317023970e-02
1.867331066832115527e-01             1.526789177103536899e-01
2.229212461451657579e-01             1.980494193851830009e-01
7.061640974861885245e-02             7.783065057461983904e-02
7.523289872036320602e-02             4.897072107143586595e-02
4.467361804062076197e-02             1.173681360816630076e-01
2.312196169948315116e-01             1.597645654747500976e-01
8.718877705173630477e-02             9.330097229085806965e-02
5.739911858937103012e-02             9.267630195989676190e-02
5.369482456287286848e-02             8.482117251634413435e-02
4.807255190865421940e-02             7.201924939621318078e-02
6.476159326017835727e-02             8.330426464649894058e-02
6.055775910397766942e-02             7.376129428956236522e-02
