partition 1 (mean = 0.134930)       partition 2 (mean = 0.090506)
1.598588731421158315e-01             7.327206565622448875e-02
1.012894332834428091e-01             9.165381311560800992e-02
1.184170500295767953e-01             7.623374962732167026e-02
1.072904133655832870e-01             7.660486999801287278e-02
6.260556837827147003e-02             4.922762795162403254e-02
7.328677669905210579e-02             1.610988689912515592e-01
1.744127419909280996e-01             6.392653062639577777e-02
1.662092310389594041e-01             5.615937466435434039e-02
1.306944592641045566e-01             1.060320326005671776e-01
1.427870939386746418e-01             7.084193619499871974e-02
1.696452325071584055e-01             5.784107928938203580e-02
1.788076588107715692e-01             6.909404687008569024e-02
1.841460907564324845e-01             5.338999362130709275e-02
1.477131174964008420e-01             6.363835912801352190e-02
1.414063342465448625e-01             6.627040645607859548e-02
1.312329260303856382e-01             6.080427184527287948e-02
1.725731759394946718e-01             6.484086240265297951e-02
1.288341034843511201e-01             7.406334771104466919e-02
1.007373364482063161e-01             5.399090316883229518e-02
1.926908183014104659e-01             1.204185319456701486e-01
1.564373786836409097e-01             5.777501516768614870e-02
2.818775805340350410e-02             5.096868783142084747e-02
3.826915128987621456e-02             6.423207297779968961e-02
4.114986540116347125e-02             4.648658814447814008e-02
8.297227461081682631e-02             6.969585563779637227e-02
2.271361697013084616e-02             4.383597644587433617e-02
1.967545344548567443e-01             1.222765570378890332e-01
2.419311101491392405e-02             4.316761452893078110e-02
4.085468317621376855e-02             6.840425513376975630e-02
2.092110054920721246e-02             3.310350915991226717e-02
1.153355737731364961e-01             1.641582863365277090e-01
4.336917358641437931e-02             9.039013628709570425e-02
1.325052871114357211e-01             2.044831886822245370e-01
1.834548978062248981e-01             7.793703175697680452e-02
1.251673117182587058e-01             4.433054224708416619e-02
2.656421537579802261e-01             2.737148325969265827e-01
8.264586650213247287e-02             4.525439808309215939e-02
1.218481867158412862e-01             7.480625382822835012e-02
1.421797434194581045e-01             7.679527561544220726e-02
6.792447208513677226e-02             1.377883423887397707e-01
7.709698544461685010e-02             4.379867869170715744e-02
1.485991717811461776e-01             9.985530435492316614e-02
1.840385944164696086e-01             8.294246997170449942e-02
1.836174483006345060e-01             1.026131504607918077e-01
1.349535106744393642e-01             1.072363854720357196e-01
1.507114578018428908e-01             1.235924567456370693e-01
9.727784170846838496e-02             9.351781402614645078e-02
1.568491533490563306e-01             9.606700264798599675e-02
1.396122860943855015e-01             6.255588390165582602e-02
2.707243349260948957e-03             3.045188228068618132e-03
1.403203448998342207e-01             1.095345861825223477e-01
1.232751059760305717e-01             4.330619736019682836e-02
1.677516619723418423e-01             7.857770773731044545e-02
8.067554441487159722e-02             5.448857418153678356e-02
1.050254881435042226e-01             9.471282282695024646e-02
2.130193964844839805e-01             7.087094473213387258e-02
9.863764071801804645e-02             7.061874516599159213e-02
7.358597857625981398e-02             2.865013824159704653e-02
1.140268756121484567e-01             1.156625183858704525e-01
2.162873306508343307e-01             7.004797037706947394e-02
1.110998237987304987e-01             5.501415195892839227e-02
1.859773740399821851e-01             8.500618463468750940e-02
1.709026451728656026e-01             8.808633508972450732e-02
9.518767298625849249e-02             7.877963312327256051e-02
1.125019100661345389e-01             8.403054849713520458e-02
1.061152653490204517e-01             1.021519486255595272e-01
1.729572436427649629e-01             7.122902811276532464e-02
1.182209287424062505e-01             1.026629496291756732e-01
1.083181108171037549e-01             9.158815016765192718e-02
1.333906839660255195e-01             9.428661863520940156e-02
1.721721270732598785e-01             1.421524666029883865e-01
1.168575141253726940e-01             6.649208216078465739e-02
1.553473521897574539e-01             9.364312581249985279e-02
6.924868775088448281e-02             4.643071632753043715e-02
1.032924708439386663e-01             4.446709163274138038e-02
1.022328772565364585e-01             8.131527910365841938e-02
1.074072668472986214e-01             5.553325137067214451e-02
8.868245973620476896e-02             4.846522559101993505e-02
9.943584237096603218e-02             3.914641927395758059e-02
1.150097874816521926e-01             3.914904106395318550e-02
1.213890185126263871e-01             4.355979039498160399e-02
1.144464556150489171e-01             4.014858211321261500e-02
7.084465083947840726e-03             3.044893964244195245e-03
6.061426401743000292e-02             2.660671506595058133e-02
6.242285123226173210e-02             2.728378376392800314e-02
7.077595242003850012e-03             2.167660301174160770e-03
2.317957014349394940e-01             6.922546874539081685e-02
1.128688936909485463e-01             9.144005141716303464e-02
2.138764555553339039e-02             3.820187595531672475e-02
1.016765817027722590e-01             5.514122795404291510e-02
9.662330763354606833e-02             4.247985352549388249e-02
9.811261516430419549e-02             6.081418738198452606e-02
9.161982523965038483e-02             5.033327455368896697e-02
6.495149540308367553e-02             8.693282343671010493e-02
1.148257661527774254e-01             8.286549055922093343e-02
1.912156351367594875e-01             1.263995761302770526e-01
1.072662070003012613e-01             9.559056837213986135e-02
8.655629054815287826e-02             1.879784207395441761e-02
1.755936767102426188e-01             3.362754495347702877e-02
4.650976874937667177e-02             1.058503833477662803e-02
3.246349519172534587e-02             1.822813111294778118e-02
1.427866782696499970e-01             5.137205205142172243e-02
7.376116584155692490e-02             1.127865216366775170e-01
1.998222898033714251e-02             3.876995187094093437e-02
5.451102060569550795e-02             1.450222272881668273e-02
9.332279001374131633e-02             1.448293953821881141e-01
1.807121607099302918e-01             1.154932507232415001e-01
4.484433964332994182e-02             6.852753619969281784e-02
5.636205474859845577e-01             5.793510205903249499e-01
1.130138482977612879e-01             8.413417563844920177e-02
1.594747875670813608e-01             7.700483655306010478e-02
9.189054464407553358e-02             2.715151887115004048e-02
8.591411746874140498e-02             4.677616344261509296e-02
1.004496996939012177e-01             2.350861871321990315e-01
8.320076912947202419e-02             5.308410363570265078e-02
4.823264271856035346e-01             4.551143467452974795e-02
1.012601930187303767e-01             1.085605515271192562e-01
1.007399116625813607e+00             2.733880267397293534e-02
1.049797828683300405e-01             8.821645814569421817e-02
8.193833484980426185e-01             5.660233799324042303e-02
1.764429613972713640e-01             3.977129135414658734e-01
1.935958452780910943e-01             5.211578482054418648e-01
1.415500484750360222e-01             1.175502927102744372e-01
7.021146042869527704e-02             7.336765678558432313e-02
5.882157110640534765e-03             1.342892631939421842e-02
9.436147383109377840e-02             5.671811325125158953e-01
3.773560656491266319e-02             8.930977983118756208e-03
1.017962890813121773e-01             8.360070467628227808e-02
1.581000144200855329e-01             6.714966216899581619e-02
1.469616473602295137e-01             5.258916670366606261e-02
8.043814066215493330e-02             3.989817824872119584e-02
1.016984468218522508e-01             6.333264336196745004e-02
7.615235343773664178e-01             4.720295416303499358e-02
7.625692424492922505e-01             5.532879975931936922e-02
7.944988302639961752e-02             6.842735961958822111e-02
7.435865481421663481e-02             4.259297129019117001e-02
8.479375340034280839e-01             5.713225122476011525e-02
1.056350023387535447e-01             6.177805885666326491e-02
1.446426271252241602e-01             1.485970842584913576e-01
1.475720367016155332e-01             1.539098812627273938e-01
2.802230210818533185e-01             8.668857171469300515e-02
1.922060714480444410e-01             5.536177678386386414e-02
1.367142593194341227e-01             1.260644057457591949e-01
2.267914431170729717e-01             9.454646362986962593e-02
1.174014964661425353e-01             1.304914996973721153e-01
9.729857232130785516e-02             1.026007476431976539e-01
1.681177344740114321e-01             7.962367107943564559e-02
1.490560616817583339e-01             9.260515288598651640e-02
1.211198957529912579e-01             9.172879211364569352e-02
1.513908523069703305e-01             9.513869812885365762e-02
1.266283947394415133e-01             9.248326971918299777e-02
1.413939929019833730e-01             7.683492914785795824e-02
1.600128257710435042e-01             7.773862920086821449e-02
1.403180924031436905e-01             5.565976190476638885e-02
8.948445347790696600e-03             1.691932668147661488e-03
2.217846030383633094e-01             8.231781571827209709e-02
4.943935302276767849e-03             1.799189736183221889e-03
5.805563803657066806e-03             1.752978612348241646e-03
4.091355679823199983e-03             1.246139309608832553e-03
6.344751563945073836e-03             2.620028798249815147e-03
1.391142113938901581e-01             8.848104698921376021e-02
6.152911051569535938e-02             2.919280376436149405e-02
1.221080741603022823e-01             3.925431910008584518e-02
1.524285109262646654e-01             8.209233512150039547e-02
1.252144104616619291e-01             8.018642415099530574e-02
5.298989440626120789e-02             1.750316692611722166e-02
4.134079108708443862e-02             4.576983983155105684e-02
1.375774381591191309e-01             7.114701769848343071e-02
1.279888366370090791e-01             7.065678540261312313e-02
7.556956598113112600e-02             4.716274912830661914e-02
8.808305640415635407e-02             3.942515029555765382e-02
3.755008093403056080e-02             1.133367923633571243e-02
4.206777809975949939e-02             9.994151302907006498e-03
1.756393483445957693e-01             1.391914310909690145e-01
4.735648474121113838e-02             2.312438045936806782e-02
7.668282644486806854e-02             4.861752368989982753e-02
7.668822564857988300e-02             3.586179994419985695e-02
6.995769568865452259e-02             9.217127453521413438e-02
9.285848081682705757e-02             9.419987254695558199e-02
1.312428701472482528e-01             6.002867644296897703e-02
5.301004318479080740e-02             1.168848305061336301e-01
1.001500397425119926e-01             7.898679499576562180e-02
9.659907644638515700e-02             1.968278264670938471e-01
9.481276259895574099e-02             1.681361663168200182e-01
1.311905959278711897e-01             6.446328135601965548e-02
5.103112229950557133e-02             2.322755818653879090e-01
2.736009393135317366e-02             6.538645145327902364e-02
5.843605506538922245e-02             9.575872594492011725e-02
1.305315861276167555e-01             1.779160547840457351e-01
9.993107721109149855e-02             8.263675366363351649e-02
3.573419025937207144e-02             5.193520897999978625e-02
8.893113179878665148e-03             3.037401881920846151e-03
1.150919663045649362e-02             3.569879360673849922e-03
1.021496528384999020e-01             8.808731761132286564e-02
1.935023995842367339e-01             8.607815092167529769e-02
1.160112306957608308e-01             6.851116488068458021e-02
1.603050207934386684e-01             6.093764153403171541e-02
1.286281113380037255e-01             7.921986758518086147e-02
9.986703585813432038e-02             7.763362178095797872e-02
1.334118539587332564e-01             8.188699366724699891e-02
1.184533210953709614e-01             1.003717515504943814e-01
7.458113565135936207e-02             4.306863827959383356e-02
7.717360716992169301e-02             3.946374624027675082e-02
1.625884652512829265e-01             8.699060497317367968e-02
1.007731119587652602e-01             4.451460944082822474e-02
1.045551694780408603e-01             6.664322064008601498e-02
8.867904693680417338e-02             5.647702684785005367e-02
1.701994344995755581e-01             6.588487764447599482e-02
1.329020630988913543e-01             6.105431351845183596e-02
1.423832327567014777e-01             9.613782238304587058e-02
1.396690491602225193e-01             7.841101091883893870e-02
1.541897714765826100e-01             9.487465895919651448e-02
8.219443890854633006e-02             5.198583347929201098e-02
7.743313040021643223e-02             4.287118941439926889e-02
1.404253216484394051e-01             8.406878878429240032e-02
7.776530928677206911e-02             1.863850341910802330e-02
6.595039019366044641e-02             3.626029211953741421e-02
1.458666838906433061e-01             2.212776662637651048e-01
1.756053338296406641e-01             1.148785693835275984e-01
3.933270855899146379e-01             7.106364803434415955e-02
1.634310089213684702e-01             1.024281856151428305e-01
9.739027085005572126e-02             9.919147039198682181e-02
8.329521640723425158e-02             7.140089965846357911e-02
5.980195969517982518e-02             3.665510367609959436e-02
9.826580538631510264e-02             5.708257339378858264e-02
2.340750264899704169e-01             6.740721563709599351e-02
2.345824166987351689e-01             7.641226108469621747e-02
1.276368904177372643e-01             6.378200475253410773e-02
5.388878217497449635e-02             1.643985873727126512e-01
1.128819548802790368e-01             1.397681313488030597e-01
1.673707536310256316e-01             6.058943379900384729e-02
1.592995968668880769e-01             6.638922003448628761e-02
1.524594354719099043e-01             7.816440415145937959e-02
9.644201326342595471e-02             6.566026655866419315e-02
1.385704432479612225e-01             7.281717462461030632e-02
2.181644385168431954e-01             7.502941442010299666e-02
9.827183541984166326e-02             7.076304427701654576e-02
6.223926064984269119e-02             7.885248015414002276e-02
4.181667638384964358e-02             5.660521151562068753e-02
6.473906604888433891e-02             6.083612093659571118e-02
2.552935087468015049e-02             6.903670888406641948e-02
1.444103922295831011e-01             3.461686133060005999e-02
2.012136983462131379e-01             1.188959628727034451e-01
2.068136876252764100e-01             5.370571128887156181e-02
3.791815826785364246e-02             4.032810343243699303e-02
1.306048009604590110e-01             1.075109057323368478e-01
1.183380757013177548e-01             5.426277660013179016e-02
1.212446716930207780e-01             1.023504346964948380e-01
1.046494992387367595e-01             6.541242555871928932e-02
9.850605945046564393e-02             4.537384435808410055e-02
5.630089838339048802e-02             1.589397232637261848e-01
4.233243206370612688e-03             1.807561374500751220e-03
1.069431555299081849e-01             7.824837095453261726e-02
1.079662622257323706e-01             1.806526791423772038e-01
2.133447399997829841e-01             4.484342335917580052e-02
7.289517433631631516e-02             2.185006553063962090e-02
1.411359262500494482e-01             1.312794149997038862e-01
5.879540476938589777e-02             1.340519187872830399e-02
8.432600214177013095e-03             2.753843264844437790e-03
9.406527144719442624e-02             6.590541696223237156e-02
5.844881219172787939e-02             8.947515643411133035e-02
1.800958120692755238e-01             6.433808169167724855e-02
5.059476465531759226e-02             1.982486434424758359e-01
1.649406852442878713e-01             5.871516989977619561e-02
2.240149480129886017e-01             3.614249300286250660e-02
1.779592298515590421e-01             6.387163479967479518e-02
1.222292116884941132e-01             5.075539646984460890e-02
1.206480937361676387e-01             3.706119347038031031e-02
1.521351371210613035e-01             1.005769376652684288e-01
8.004132235408012441e-02             5.398534990436743702e-02
6.365912942916532313e-02             7.028997279106651008e-02
6.919315679848145328e-02             2.401299344294392096e-02
1.458437954371254730e-01             1.062286645631178861e-01
6.963335111183278914e-02             4.869682787662947543e-02
1.102536544783418310e-01             4.576965124857405171e-02
9.883075604468803677e-02             4.185472897623692540e-02
1.727706626357299602e-01             6.293857493196795827e-02
1.396018953927142536e-01             5.309576298512034415e-02
1.559324245128985154e-01             9.677613083186158149e-02
1.411717070752249725e-01             7.260707557520558464e-02
9.746935917201676736e-02             5.042193163859046839e-02
1.246512612945780557e-01             6.061519073989654616e-02
1.303475229207779751e-01             1.180342031319244339e-01
1.612794734328850677e-01             9.786509536019534494e-02
1.027267131971707215e-01             6.489398178329919276e-02
1.539963740974622519e-01             6.361450612693707318e-02
1.603787043355966724e-01             1.777405195541436056e-01
5.726705257575292335e-02             3.564502845288567562e-02
1.850987530276609616e-01             5.353533969668598791e-02
7.310409012506173532e-02             4.928038502339050081e-02
1.439174282787404058e-01             2.186316630185883569e-01
1.557902603351653259e-01             1.655935389892909948e-01
2.370641191909510573e-02             1.236999763462765141e-02
9.074518188769908900e-02             7.186055327727532138e-02
1.737077014202141056e-01             1.719966351256074222e-01
8.956298217504432557e-02             1.044347197379068837e-01
1.048763958281869607e-01             3.174964941315600031e-02
1.418326038283143631e-01             9.572638429958957307e-02
1.187886719046902240e-01             6.847782626186829646e-02
1.992734174681984050e-01             2.226208417260882866e-01
4.690491714613955615e-02             1.368630323156622836e-02
4.327841959849626496e-02             6.189829112097856856e-02
1.356220378929446635e-01             1.736462336300466369e-02
1.102221101901181173e-02             1.508821926152868406e-02
2.141828274111704511e-01             1.825287842817676642e-01
4.478156327571886641e-01             7.095618712723009147e-02
2.404554586300649832e-01             1.935197673378912242e-01
1.349065620297370816e-01             7.664664247792282725e-02
1.823739288212976040e-01             2.240992520376829666e-01
1.230427678304404637e-01             7.051198741717289165e-02
1.346624672213854734e-01             5.375566783215786348e-02
9.097460541032277928e-03             9.109433635739931298e-03
1.725745853397719631e-01             5.378217287711999778e-02
2.107213831792369985e-01             1.198997372950143109e-01
1.346347323112670746e-01             7.695861830662410752e-02
1.776587298556863426e-01             4.084281821854863770e-01
1.491002719264688248e-01             1.952163754991293743e-01
1.947560880705409003e-01             5.095069863414398714e-01
9.012231345968318985e-03             1.931923814973362380e-02
1.827637006283341636e-01             4.744105925148900393e-01
1.196523342691992592e-01             2.997733717747960158e-01
1.769630441240959695e-01             5.304760336314758851e-01
1.137483367271781461e-02             1.544378679925409621e-02
9.946318754748710578e-02             1.189046842282382166e-01
1.107719523715706977e-01             6.365812640216174378e-02
1.370711753332576888e-01             8.161247623641745830e-02
2.448524892642302553e-01             8.241449206102999248e-02
1.494080012179759553e-01             8.893417557406606277e-02
9.590905331391313959e-02             1.018104982756446175e-01
8.692163126545270069e-02             8.689851055452660344e-02
1.720166469519268104e-01             8.662427055838610446e-02
1.463698096552442096e-01             2.251809933742303649e-01
7.503540354378634980e-01             5.440068532852051358e-02
6.175177809194321021e-02             6.429225178499300974e-02
6.569432758175075548e-02             5.995959774921014174e-02
6.438980983980609196e-02             6.362418508853337484e-02
4.196262692589371179e-02             2.565233066060904066e-02
1.600143742009967063e-02             3.563400684194327483e-02
4.997598524282331756e-02             1.351843167433600980e-02
4.529795832015594270e-02             1.644550894363738455e-02
1.169592988254365973e-01             8.525592454567178236e-02
1.857032884570595788e-01             8.077259852886614633e-02
2.740081897230936536e-02             2.441224801118100154e-02
2.455831338658983620e-01             1.071828022624335408e-01
1.401136344882845108e-01             6.068899682831591091e-02
2.010973873866635838e-03             3.024377979281167410e-03
9.686457699278763767e-02             6.410326846545065516e-02
4.757380633560389337e-03             1.884668234165918794e-03
1.464893136561607190e-01             8.298064654163388176e-02
1.493888423553972611e-01             6.997723257915297590e-02
1.539935125325501142e-01             5.157783243816639607e-02
1.569224221039966227e-01             8.597927380808623177e-02
4.093728263101239183e-03             3.551258577713885256e-03
4.298095392641344131e-02             1.504522530973039299e-02
1.003295140622937343e-01             7.324650262663087719e-02
1.221511013586663447e-01             5.397829588678346863e-02
1.244664361667137953e-01             6.683345261379629310e-02
1.398379853115134797e-01             7.545274183024777703e-02
2.305010398558788587e-01             5.259355785792854676e-02
3.044224285923619738e-02             1.910001611017752426e-02
1.827297759027912138e-01             5.250874169722710705e-02
5.039205586646817309e-02             4.823537762139483431e-02
3.073337258255198212e-01             6.693498645494612431e-02
1.787357198914168444e-01             5.494119966658866233e-02
2.042129880272846865e-01             6.008695242585539165e-02
1.170069022371904126e-02             7.058574427787699113e-03
2.929590830154698011e-01             6.772298073011304154e-02
2.121112164161584324e-02             7.355635068140688529e-03
1.291308159745195583e-01             6.883825874699629754e-02
1.032748051063144511e-02             3.009567965383960157e-03
9.642522659505412680e-03             2.671164339218322359e-02
9.105204996524232652e-02             8.281104827414256797e-02
8.128877477079546332e-02             1.510545032652640604e-02
2.563110435041617702e-02             2.450719031158078709e-02
1.179291440600781921e-02             2.942033694752617043e-02
1.357842171338427273e-01             9.145397422980579283e-02
1.552369022444844704e-01             9.116506027043110028e-02
1.572134631455202602e-01             1.198640059442715594e-01
1.369251347746968661e-01             1.716063907565066327e-01
1.965180201216555345e-01             2.123697833036377602e-01
7.772410029645508978e-01             6.295842099650997281e-02
7.721657580777804841e-02             1.970321000990806759e-01
1.585091660028415395e-01             1.363363567142722721e-01
1.209609695438160770e-01             1.440036604431857992e-01
1.175043249673415474e-01             1.026038626910651536e-01
9.749790971984771681e-02             4.996768841170946551e-01
1.556261939152824292e-01             5.115285640222396596e-02
9.563750288037281555e-02             6.974654670274038626e-02
1.865345311591837807e-01             1.183729586629141128e-01
1.507082537555698709e-01             6.781863084387292073e-02
1.324412676725101462e-02             2.986835548450720093e-02
8.384834274068127258e-02             6.677509052542421331e-02
9.037461653595983690e-02             7.861152824049329191e-02
1.437500271047893741e-01             8.610136628423074867e-02
1.516707900761685712e-01             2.025926643467746702e-01
1.373444959761197792e-01             2.016439399346656725e-01
2.233577192771643016e-01             6.393603612133737235e-02
1.106278245807827271e-01             4.483302314144065742e-02
1.556254346550196288e-01             6.039551387255727433e-02
7.839904937870746660e-02             5.950521177927410588e-02
1.121181965289061305e-01             6.193276289905075283e-02
2.123676831283280442e-01             8.258426387591841222e-02
1.006053065122107654e-01             7.679073059816834967e-02
3.292046460981212230e-01             2.882727236944105514e-02
3.546353775341231640e-01             3.325549282113218069e-02
1.769632804788921765e-01             5.514387559087771673e-02
1.773307889351729838e-01             3.669526352422937399e-02
4.954302939393283312e-02             1.800603319926185886e-01
5.012768241566384342e-02             1.751889435664639449e-01
1.540997649878157391e-02             3.064512329202342400e-01
9.438838686748924831e-03             9.141862598595605974e-03
2.249783395808106420e-02             1.096690968469890837e-01
2.758901891827705843e-02             1.015641709558059991e-01
1.979526757714746010e-02             2.065022943696170205e-02
1.060574743769264333e-01             1.064816939517665428e-01
3.112683450053250339e-02             3.674385043752430302e-02
4.247712973395108282e-02             3.674140584797505604e-01
4.110281189910534871e-02             3.578495189385141328e-01
2.553661099183762370e-02             1.834536394982970442e-02
3.503099506058943158e-02             1.945174591372953940e-02
4.114143513179621681e-01             8.492450036031105876e-02
4.290987448592937792e-01             8.043641954428573659e-02
9.276350911952750689e-02             5.977851044428189597e-02
3.474929676837653081e-01             8.944926156306069742e-02
1.101144945480979492e-01             1.209361288505732962e-01
3.649877546827000330e-02             2.189795044761760207e-02
5.814212272536137260e-02             1.406079066186304016e-01
6.600103750170030481e-02             2.162426685544887595e-01
6.329089994262750152e-02             2.419856255479298501e-01
8.834768262586342735e-02             1.142694967504572778e-01
9.264896886348304716e-02             1.518790139492876834e-01
9.600326934739969453e-02             1.812811014136718191e-01
3.310418671669357327e-02             2.196571980436810845e-01
3.173852826168735430e-02             2.172926259802062388e-01
1.047468011185061915e-01             6.048149174436108499e-02
2.327552851857569993e-01             4.332450898443909043e-02
7.664485166881122857e-02             9.540393286142193063e-02
8.970158316548533517e-02             5.851851554633114016e-02
1.815127734117263636e-01             7.837003034059186746e-02
6.981364453891074351e-02             6.975174122767725804e-02
7.123183013322209600e-02             1.481219167675195680e-01
1.410811503666825339e-01             8.395735238907284237e-02
7.836686349060585643e-02             7.592930904537803505e-02
1.036990591847719578e-01             8.836520469567472891e-02
1.162515585030692300e-01             7.882553322932747686e-02
7.270286822663506177e-02             5.401452728066277742e-02
1.035197649475172108e-02             1.015251292889099780e-02
8.702684929861415064e-02             8.568658090751254952e-02
1.677055453214131853e-01             7.733132598535652491e-02
5.588052401069126818e-02             5.386240715046235195e-02
1.456385838799051924e-01             6.282287524668654644e-02
6.123802725974324818e-02             7.155823856112303316e-02
1.135097111118911345e-01             6.545806401714827916e-02
1.177379622627080652e-01             2.517244704675981187e-02
5.061474195779127466e-02             2.366808230642675898e-02
1.851786871097553244e-01             9.250480992463586127e-02
1.174778955060667984e-01             3.008869218207768648e-01
1.287477057828964773e-02             1.097112527910249456e-02
5.504665550651244993e-02             1.827089684380742984e-01
4.346133905194982106e-02             4.946928294573774837e-02
1.078202102081868979e-01             1.055025945532914594e-01
4.918869923828348562e-02             3.601382663813038065e-02
3.803847981542655965e-02             1.123570108899206443e-01
4.430690187347365028e-02             7.750138432365424879e-02
8.746352463768339303e-02             1.291796562234737988e-01
1.917230664735404821e-01             3.002217096663599705e-01
2.216418843775667599e-02             1.304532134516409592e-01
1.604243520700479875e-01             7.460855121231803333e-02
7.528697918397207756e-02             7.930713673863945545e-02
9.219172220477142576e-02             1.140750341317625649e-01
8.906885354725435633e-02             1.920782732866410658e-01
2.070575563012454767e-01             1.440133320405395378e-01
1.876537083150209284e-01             9.664190228597957510e-02
1.536523753784320712e-01             1.046824800516900494e-01
9.322658823050083976e-02             1.014671019628839155e-01
1.841900528452007288e-02             1.838825652871918168e-02
1.711461044538545306e-01             2.068080491252248798e-01
1.170115434901022738e-01             3.166817975047745565e-02
6.437039305089473085e-02             2.531973212004126617e-01
2.038503334791888777e-01             1.209678971011634158e-01
1.598981503351222522e-01             5.112568735625130922e-02
1.565704325544615139e-01             3.340662067921701395e-02
2.196525525557627145e-02             2.002696039529971647e-02
7.572852669957502725e-01             5.512197883404701404e-02
1.718143130199751567e-01             7.634979278774058076e-02
6.015607639855938271e-02             8.158902451721793125e-02
1.436926850778493248e-01             8.579333956051918286e-02
1.103131974510345725e-01             7.365698594544471678e-02
1.929026231366160193e-01             8.416524343213317716e-02
1.341531279125911247e-01             1.185627005758700947e-01
9.574814103088953587e-02             7.855548045173822713e-02
7.502916672672821363e-02             7.686974028179544005e-02
1.663577254298698183e-01             6.348005522765434727e-02
9.308715454039204196e-02             1.099912429921202361e-01
1.279633274044863211e-01             9.485940784560024930e-02
1.113937962622937915e-03             2.060222514649690927e-03
1.914548584945919840e-01             8.471506282076048111e-02
1.156621366108640248e-01             9.170491764366156540e-02
1.392855298417180476e-01             1.068114666443722854e-01
1.748648332497427793e-01             8.159406984412267971e-02
1.299076576325944032e-01             1.517444351395692836e-01
1.494326490470045954e-01             7.799006650584040801e-02
2.220990737449996810e-01             1.228308830951939240e-01
1.543198269075665430e-01             1.082987898582411512e-01
5.983496342681871721e-02             4.956794547253007277e-02
1.835685650586809520e-02             1.304810085432657751e-01
5.490983206976569886e-02             2.504589047661163193e-01
1.840454361073640688e-01             2.886091541203641420e-01
3.862690102108805312e-02             2.051368346674506404e-02
1.073438736672313598e-01             4.876235518310870209e-02
1.097212582055012153e-01             4.047949281657863690e-02
2.252958563239454703e-01             9.388929513381172320e-02
1.296808772957289968e-01             7.356002164332146875e-02
8.841112302572569359e-02             5.717491051031063642e-02
9.115756164546887086e-02             6.446570476413918116e-02
1.193394494014554247e-01             5.499235202163706149e-02
8.995494447902525892e-02             4.960713474136023426e-02
2.852446891542615923e-02             1.342291058269932599e-02
2.336311673613204049e-02             3.181388910588728303e-02
8.611840832333131357e-02             7.958189814621718927e-02
3.014238083679664920e-02             3.331130453780621614e-02
3.326410958822373625e-03             5.204823711191034798e-03
2.803476257448008768e-01             8.323775722280539469e-02
2.475052912156515406e-01             8.796446856391057501e-02
2.457752527110982493e-02             1.789236392193154224e-01
1.633845008299394386e-01             1.518182921137480879e-01
1.692650183335784875e-01             3.060854977879812200e-01
2.230313824899798902e-01             8.224380965349453732e-02
1.246609415786942071e-03             1.738601290357061954e-03
1.356754844396765025e-01             1.505531963655326877e-01
1.661679377083865872e-01             1.769543344013018993e-01
2.393791193191515676e-01             7.085419941842560632e-02
8.718432232011835703e-02             1.825865083883219109e-01
1.790704515381408291e-01             1.022889639374537779e-01
1.355240565789763707e-01             3.839505715426842769e-02
1.091351395113391298e-01             1.904273473983901788e-01
5.482190667648752930e-02             8.053763512784327394e-02
1.616524302690095227e-01             1.230149538821972421e-01
1.557067796610306087e-01             1.510922717136042037e-01
7.228055691839463393e-01             7.062339127073150036e-02
8.940558173111790019e-02             1.406600326082522445e-01
1.812631513340416944e-01             1.069486885589204933e-01
8.060062907752843508e-02             7.800432155648465149e-02
1.725415504849682480e-01             9.784720617278430677e-02
1.156159806901395914e-01             8.444051501086222156e-02
1.781457684912628181e-01             1.107911430981109308e-01
1.640108164689628445e-01             8.184537067496008844e-02
8.613957004507713511e-02             5.430059015742164097e-02
1.087086096381629508e-01             7.098435418452128665e-02
4.275814993441682393e-02             1.132384421624677180e-02
8.742418620076446156e-02             6.117360177250076581e-02
1.235009878983220483e-01             6.726185754995471500e-02
6.614878762039054505e-02             4.753510966125616688e-02
1.384522492047596531e-01             6.476853384892716781e-02
1.352355236665817029e-01             6.875568248216502865e-02
1.593417973815029198e-01             1.835177443516610440e-01
1.478637429931197456e-01             1.167533282549318291e-01
7.973210867903253452e-02             6.070224312083311036e-02
1.783690818503935183e-01             6.213738199271842677e-02
1.912625946865361415e-01             3.017515926837543994e-01
1.624513270798379483e-01             1.025119154178228548e-01
1.042717088608640930e-01             7.841871913321256382e-02
1.917966557165755592e-01             6.743912444543771062e-03
4.455498249191600785e-02             6.767718166810966773e-02
2.695367770774983462e-01             9.656689748990412991e-02
7.846702591259452353e-01             6.100519355197372984e-02
7.126163695473640425e-02             1.777246088196774709e-01
1.360126864500221522e-01             8.327843286901484565e-02
1.251815632943257262e-01             1.213302283207935983e-01
4.958326220936572215e-02             4.529867813581375108e-02
2.119971154920073098e-01             1.050482599281801627e-01
1.258126356324895667e-01             2.352427291053141856e-01
1.797530483033517590e-01             2.703365321938392962e-01
2.306001761325517929e-01             7.380753317156026061e-02
9.952460546549413145e-02             7.900935264758360277e-02
1.354454221680368442e-01             8.243419486716264954e-02
2.041235429151882497e-01             1.879329734542539432e-01
1.593179993012922568e-01             6.359244893368293239e-02
1.424610437670613128e-01             6.010441274613653045e-02
1.539508640242070736e-01             5.885055212837957128e-02
1.206413206813634620e-01             7.394005032796170662e-02
2.127007634720297358e-01             7.484322296826047272e-02
